date,trends,collection_name,trends_previous_day,trends_two_days_prior
2022-03-27,0.0,Apes In Space,0.0,0.0
2022-03-28,0.02,Apes In Space,0.0,0.0
2022-03-29,0.0,Apes In Space,0.02,0.0
2022-03-30,0.0,Apes In Space,0.0,0.02
2022-03-31,0.06,Apes In Space,0.0,0.0
2022-04-01,0.02,Apes In Space,0.06,0.0
2022-04-02,0.02,Apes In Space,0.02,0.06
2022-04-03,0.02,Apes In Space,0.02,0.02
2022-04-04,0.02,Apes In Space,0.02,0.02
2022-04-05,0.04,Apes In Space,0.02,0.02
2022-04-06,0.02,Apes In Space,0.04,0.02
2022-04-07,0.05,Apes In Space,0.02,0.04
2022-04-08,0.06,Apes In Space,0.05,0.02
2022-04-09,0.11,Apes In Space,0.06,0.05
2022-04-10,0.0,Apes In Space,0.11,0.06
2021-10-15,0.35,Party Ape Billionaire Club,0.0,0.11
2021-10-16,0.77,Party Ape Billionaire Club,0.35,0.0
2021-10-17,0.77,Party Ape Billionaire Club,0.77,0.35
2021-10-18,0.5,Party Ape Billionaire Club,0.77,0.77
2021-10-19,1.0,Party Ape Billionaire Club,0.5,0.77
2021-10-20,0.99,Party Ape Billionaire Club,1.0,0.5
2021-10-21,0.5,Party Ape Billionaire Club,0.99,1.0
2021-10-22,0.52,Party Ape Billionaire Club,0.5,0.99
2021-10-23,0.19,Party Ape Billionaire Club,0.52,0.5
2021-10-24,0.18,Party Ape Billionaire Club,0.19,0.52
2021-10-25,0.17,Party Ape Billionaire Club,0.18,0.19
2021-10-26,0.66,Party Ape Billionaire Club,0.17,0.18
2021-10-27,0.33,Party Ape Billionaire Club,0.66,0.17
2021-10-28,0.17,Party Ape Billionaire Club,0.33,0.66
2021-10-29,0.17,Party Ape Billionaire Club,0.17,0.33
2021-10-30,0.19,Party Ape Billionaire Club,0.17,0.17
2021-10-31,0.38,Party Ape Billionaire Club,0.19,0.17
2021-11-01,0.0,Party Ape Billionaire Club,0.38,0.19
2021-11-02,0.0,Party Ape Billionaire Club,0.0,0.38
2021-11-03,0.17,Party Ape Billionaire Club,0.0,0.0
2021-11-04,0.17,Party Ape Billionaire Club,0.17,0.0
2021-11-05,0.35,Party Ape Billionaire Club,0.17,0.17
2021-11-06,0.0,Party Ape Billionaire Club,0.35,0.17
2021-11-07,0.19,Party Ape Billionaire Club,0.0,0.35
2021-11-08,0.33,Party Ape Billionaire Club,0.19,0.0
2021-11-09,0.0,Party Ape Billionaire Club,0.33,0.19
2021-11-10,0.17,Party Ape Billionaire Club,0.0,0.33
2021-11-11,0.16,Party Ape Billionaire Club,0.17,0.0
2021-11-12,0.17,Party Ape Billionaire Club,0.16,0.17
2021-11-13,0.38,Party Ape Billionaire Club,0.17,0.16
2021-11-14,0.38,Party Ape Billionaire Club,0.38,0.17
2021-11-15,0.17,Party Ape Billionaire Club,0.38,0.38
2021-11-16,0.31,Party Ape Billionaire Club,0.17,0.38
2021-11-17,0.0,Party Ape Billionaire Club,0.31,0.17
2021-11-18,0.17,Party Ape Billionaire Club,0.0,0.31
2021-11-19,0.0,Party Ape Billionaire Club,0.17,0.0
2021-11-20,0.0,Party Ape Billionaire Club,0.0,0.17
2021-11-21,0.19,Party Ape Billionaire Club,0.0,0.0
2021-11-22,0.33,Party Ape Billionaire Club,0.19,0.0
2021-11-23,0.0,Party Ape Billionaire Club,0.33,0.19
2021-11-24,0.16,Party Ape Billionaire Club,0.0,0.33
2021-11-25,0.16,Party Ape Billionaire Club,0.16,0.0
2021-11-26,0.34,Party Ape Billionaire Club,0.16,0.16
2021-11-27,0.18,Party Ape Billionaire Club,0.34,0.16
2021-11-28,0.18,Party Ape Billionaire Club,0.18,0.34
2021-11-29,0.16,Party Ape Billionaire Club,0.18,0.18
2021-11-30,0.0,Party Ape Billionaire Club,0.16,0.18
2021-12-01,0.16,Party Ape Billionaire Club,0.0,0.16
2021-12-02,0.16,Party Ape Billionaire Club,0.16,0.0
2021-12-03,0.0,Party Ape Billionaire Club,0.16,0.16
2021-12-04,0.0,Party Ape Billionaire Club,0.0,0.16
2021-12-05,0.18,Party Ape Billionaire Club,0.0,0.0
2021-12-06,0.0,Party Ape Billionaire Club,0.18,0.0
2021-12-07,0.0,Party Ape Billionaire Club,0.0,0.18
2021-12-08,0.0,Party Ape Billionaire Club,0.0,0.0
2021-12-09,0.17,Party Ape Billionaire Club,0.0,0.0
2021-12-10,0.35,Party Ape Billionaire Club,0.17,0.0
2021-12-11,0.0,Party Ape Billionaire Club,0.35,0.17
2021-12-12,0.0,Party Ape Billionaire Club,0.0,0.35
2021-12-13,0.0,Party Ape Billionaire Club,0.0,0.0
2021-12-14,0.34,Party Ape Billionaire Club,0.0,0.0
2021-12-15,0.0,Party Ape Billionaire Club,0.34,0.0
2021-12-16,0.34,Party Ape Billionaire Club,0.0,0.34
2021-12-17,0.18,Party Ape Billionaire Club,0.34,0.0
2021-12-18,0.0,Party Ape Billionaire Club,0.18,0.34
2021-12-19,0.0,Party Ape Billionaire Club,0.0,0.18
2021-12-20,0.0,Party Ape Billionaire Club,0.0,0.0
2021-12-21,0.0,Party Ape Billionaire Club,0.0,0.0
2021-12-22,0.0,Party Ape Billionaire Club,0.0,0.0
2021-12-23,0.18,Party Ape Billionaire Club,0.0,0.0
2021-12-24,0.21,Party Ape Billionaire Club,0.18,0.0
2021-12-25,0.0,Party Ape Billionaire Club,0.21,0.18
2021-12-26,0.0,Party Ape Billionaire Club,0.0,0.21
2021-12-27,0.0,Party Ape Billionaire Club,0.0,0.0
2021-12-28,0.0,Party Ape Billionaire Club,0.0,0.0
2021-12-29,0.0,Party Ape Billionaire Club,0.0,0.0
2021-12-30,0.19,Party Ape Billionaire Club,0.0,0.0
2021-12-31,0.0,Party Ape Billionaire Club,0.19,0.0
2022-01-01,0.0,Party Ape Billionaire Club,0.0,0.19
2022-01-02,0.0,Party Ape Billionaire Club,0.0,0.0
2022-01-03,0.0,Party Ape Billionaire Club,0.0,0.0
2022-01-04,0.0,Party Ape Billionaire Club,0.0,0.0
2022-01-05,0.0,Party Ape Billionaire Club,0.0,0.0
2022-01-06,0.17,Party Ape Billionaire Club,0.0,0.0
2022-01-07,0.18,Party Ape Billionaire Club,0.17,0.0
2022-01-08,0.19,Party Ape Billionaire Club,0.18,0.17
2022-01-09,0.0,Party Ape Billionaire Club,0.19,0.18
2022-01-10,0.0,Party Ape Billionaire Club,0.0,0.19
2022-01-11,0.0,Party Ape Billionaire Club,0.0,0.0
2022-01-12,0.0,Party Ape Billionaire Club,0.0,0.0
2022-01-13,0.0,Party Ape Billionaire Club,0.0,0.0
2022-01-14,0.0,Party Ape Billionaire Club,0.0,0.0
2022-01-15,0.0,Party Ape Billionaire Club,0.0,0.0
2022-01-16,0.0,Party Ape Billionaire Club,0.0,0.0
2022-01-17,0.0,Party Ape Billionaire Club,0.0,0.0
2022-01-18,0.0,Party Ape Billionaire Club,0.0,0.0
2022-01-19,0.0,Party Ape Billionaire Club,0.0,0.0
2022-01-20,0.33,Party Ape Billionaire Club,0.0,0.0
2022-01-21,0.0,Party Ape Billionaire Club,0.33,0.0
2022-01-22,0.0,Party Ape Billionaire Club,0.0,0.33
2022-01-23,0.0,Party Ape Billionaire Club,0.0,0.0
2022-01-24,0.33,Party Ape Billionaire Club,0.0,0.0
2022-01-25,0.0,Party Ape Billionaire Club,0.33,0.0
2022-01-26,0.17,Party Ape Billionaire Club,0.0,0.33
2022-01-27,0.0,Party Ape Billionaire Club,0.17,0.0
2022-01-28,0.18,Party Ape Billionaire Club,0.0,0.17
2022-01-29,0.2,Party Ape Billionaire Club,0.18,0.0
2022-01-30,0.0,Party Ape Billionaire Club,0.2,0.18
2022-01-31,0.0,Party Ape Billionaire Club,0.0,0.2
2022-02-01,0.17,Party Ape Billionaire Club,0.0,0.0
2022-02-02,0.0,Party Ape Billionaire Club,0.17,0.0
2022-02-03,0.0,Party Ape Billionaire Club,0.0,0.17
2022-02-04,0.0,Party Ape Billionaire Club,0.0,0.0
2022-02-05,0.0,Party Ape Billionaire Club,0.0,0.0
2022-02-06,0.0,Party Ape Billionaire Club,0.0,0.0
2022-02-07,0.0,Party Ape Billionaire Club,0.0,0.0
2022-02-08,0.0,Party Ape Billionaire Club,0.0,0.0
2022-02-09,0.0,Party Ape Billionaire Club,0.0,0.0
2022-02-10,0.0,Party Ape Billionaire Club,0.0,0.0
2022-02-11,0.0,Party Ape Billionaire Club,0.0,0.0
2022-02-12,0.0,Party Ape Billionaire Club,0.0,0.0
2022-02-13,0.0,Party Ape Billionaire Club,0.0,0.0
2022-02-14,0.0,Party Ape Billionaire Club,0.0,0.0
2022-02-15,0.0,Party Ape Billionaire Club,0.0,0.0
2022-02-16,0.17,Party Ape Billionaire Club,0.0,0.0
2022-02-17,0.0,Party Ape Billionaire Club,0.17,0.0
2022-02-18,0.0,Party Ape Billionaire Club,0.0,0.17
2022-02-19,0.0,Party Ape Billionaire Club,0.0,0.0
2022-02-20,0.0,Party Ape Billionaire Club,0.0,0.0
2022-02-21,0.0,Party Ape Billionaire Club,0.0,0.0
2022-02-22,0.17,Party Ape Billionaire Club,0.0,0.0
2022-02-23,0.0,Party Ape Billionaire Club,0.17,0.0
2022-02-24,0.0,Party Ape Billionaire Club,0.0,0.17
2022-02-25,0.0,Party Ape Billionaire Club,0.0,0.0
2022-02-26,0.0,Party Ape Billionaire Club,0.0,0.0
2022-02-27,0.0,Party Ape Billionaire Club,0.0,0.0
2022-02-28,0.0,Party Ape Billionaire Club,0.0,0.0
2022-03-01,0.0,Party Ape Billionaire Club,0.0,0.0
2022-03-02,0.0,Party Ape Billionaire Club,0.0,0.0
2022-03-03,0.0,Party Ape Billionaire Club,0.0,0.0
2022-03-04,0.0,Party Ape Billionaire Club,0.0,0.0
2022-03-05,0.0,Party Ape Billionaire Club,0.0,0.0
2022-03-06,0.0,Party Ape Billionaire Club,0.0,0.0
2022-03-07,0.0,Party Ape Billionaire Club,0.0,0.0
2022-03-08,0.0,Party Ape Billionaire Club,0.0,0.0
2022-03-09,0.0,Party Ape Billionaire Club,0.0,0.0
2022-03-10,0.0,Party Ape Billionaire Club,0.0,0.0
2022-03-11,0.0,Party Ape Billionaire Club,0.0,0.0
2022-03-12,0.2,Party Ape Billionaire Club,0.0,0.0
2022-03-13,0.0,Party Ape Billionaire Club,0.2,0.0
2022-03-14,0.0,Party Ape Billionaire Club,0.0,0.2
2022-03-15,0.0,Party Ape Billionaire Club,0.0,0.0
2022-03-16,0.0,Party Ape Billionaire Club,0.0,0.0
2022-03-17,0.0,Party Ape Billionaire Club,0.0,0.0
2022-03-18,0.0,Party Ape Billionaire Club,0.0,0.0
2022-03-19,0.0,Party Ape Billionaire Club,0.0,0.0
2022-03-20,0.0,Party Ape Billionaire Club,0.0,0.0
2022-03-21,0.18,Party Ape Billionaire Club,0.0,0.0
2022-03-22,0.0,Party Ape Billionaire Club,0.18,0.0
2022-03-23,0.0,Party Ape Billionaire Club,0.0,0.18
2022-03-24,0.17,Party Ape Billionaire Club,0.0,0.0
2022-03-25,0.0,Party Ape Billionaire Club,0.17,0.0
2022-03-26,0.0,Party Ape Billionaire Club,0.0,0.17
2022-03-27,0.2,Party Ape Billionaire Club,0.0,0.0
2022-03-28,0.33,Party Ape Billionaire Club,0.2,0.0
2022-03-29,0.0,Party Ape Billionaire Club,0.33,0.2
2022-03-30,0.0,Party Ape Billionaire Club,0.0,0.33
2022-03-31,0.0,Party Ape Billionaire Club,0.0,0.0
2022-04-01,0.0,Party Ape Billionaire Club,0.0,0.0
2022-04-02,0.0,Party Ape Billionaire Club,0.0,0.0
2022-04-03,0.0,Party Ape Billionaire Club,0.0,0.0
2022-04-04,0.0,Party Ape Billionaire Club,0.0,0.0
2022-04-05,0.0,Party Ape Billionaire Club,0.0,0.0
2022-04-06,0.0,Party Ape Billionaire Club,0.0,0.0
2022-04-07,0.0,Party Ape Billionaire Club,0.0,0.0
2022-04-08,0.0,Party Ape Billionaire Club,0.0,0.0
2022-04-09,0.0,Party Ape Billionaire Club,0.0,0.0
2022-04-10,0.0,Party Ape Billionaire Club,0.0,0.0
2021-08-15,0.29,The Wanderers,0.0,0.0
2021-08-16,0.28,The Wanderers,0.29,0.0
2021-08-17,0.24,The Wanderers,0.28,0.29
2021-08-18,0.19,The Wanderers,0.24,0.28
2021-08-19,0.16,The Wanderers,0.19,0.24
2021-08-20,0.18,The Wanderers,0.16,0.19
2021-08-21,0.41,The Wanderers,0.18,0.16
2021-08-22,0.31,The Wanderers,0.41,0.18
2021-08-23,0.14,The Wanderers,0.31,0.41
2021-08-24,0.4,The Wanderers,0.14,0.31
2021-08-25,0.16,The Wanderers,0.4,0.14
2021-08-26,0.14,The Wanderers,0.16,0.4
2021-08-27,0.21,The Wanderers,0.14,0.16
2021-08-28,0.15,The Wanderers,0.21,0.14
2021-08-29,0.16,The Wanderers,0.15,0.21
2021-08-30,0.16,The Wanderers,0.16,0.15
2021-08-31,0.23,The Wanderers,0.16,0.16
2021-09-01,0.2,The Wanderers,0.23,0.16
2021-09-02,0.19,The Wanderers,0.2,0.23
2021-09-03,0.08,The Wanderers,0.19,0.2
2021-09-04,0.28,The Wanderers,0.08,0.19
2021-09-05,0.11,The Wanderers,0.28,0.08
2021-09-06,0.16,The Wanderers,0.11,0.28
2021-09-07,0.18,The Wanderers,0.16,0.11
2021-09-08,0.16,The Wanderers,0.18,0.16
2021-09-09,0.27,The Wanderers,0.16,0.18
2021-09-10,0.15,The Wanderers,0.27,0.16
2021-09-11,0.3,The Wanderers,0.15,0.27
2021-09-12,0.16,The Wanderers,0.3,0.15
2021-09-13,0.24,The Wanderers,0.16,0.3
2021-09-14,0.11,The Wanderers,0.24,0.16
2021-09-15,0.26,The Wanderers,0.11,0.24
2021-09-16,0.16,The Wanderers,0.26,0.11
2021-09-17,0.11,The Wanderers,0.16,0.26
2021-09-18,0.43,The Wanderers,0.11,0.16
2021-09-19,0.25,The Wanderers,0.43,0.11
2021-09-20,0.2,The Wanderers,0.25,0.43
2021-09-21,0.22,The Wanderers,0.2,0.25
2021-09-22,0.31,The Wanderers,0.22,0.2
2021-09-23,0.2,The Wanderers,0.31,0.22
2021-09-24,0.1,The Wanderers,0.2,0.31
2021-09-25,0.27,The Wanderers,0.1,0.2
2021-09-26,0.32,The Wanderers,0.27,0.1
2021-09-27,0.12,The Wanderers,0.32,0.27
2021-09-28,0.2,The Wanderers,0.12,0.32
2021-09-29,0.15,The Wanderers,0.2,0.12
2021-09-30,0.2,The Wanderers,0.15,0.2
2021-10-01,0.21,The Wanderers,0.2,0.15
2021-10-02,0.28,The Wanderers,0.21,0.2
2021-10-03,0.21,The Wanderers,0.28,0.21
2021-10-04,0.24,The Wanderers,0.21,0.28
2021-10-05,0.19,The Wanderers,0.24,0.21
2021-10-06,0.19,The Wanderers,0.19,0.24
2021-10-07,0.19,The Wanderers,0.19,0.19
2021-10-08,0.24,The Wanderers,0.19,0.19
2021-10-09,0.24,The Wanderers,0.24,0.19
2021-10-10,0.23,The Wanderers,0.24,0.24
2021-10-11,0.35,The Wanderers,0.23,0.24
2021-10-12,0.19,The Wanderers,0.35,0.23
2021-10-13,0.18,The Wanderers,0.19,0.35
2021-10-14,0.13,The Wanderers,0.18,0.19
2021-10-15,0.15,The Wanderers,0.13,0.18
2021-10-16,0.2,The Wanderers,0.15,0.13
2021-10-17,0.25,The Wanderers,0.2,0.15
2021-10-18,0.17,The Wanderers,0.25,0.2
2021-10-19,0.28,The Wanderers,0.17,0.25
2021-10-20,0.23,The Wanderers,0.28,0.17
2021-10-21,0.08,The Wanderers,0.23,0.28
2021-10-22,0.21,The Wanderers,0.08,0.23
2021-10-23,0.3,The Wanderers,0.21,0.08
2021-10-24,0.22,The Wanderers,0.3,0.21
2021-10-25,0.25,The Wanderers,0.22,0.3
2021-10-26,0.16,The Wanderers,0.25,0.22
2021-10-27,0.3,The Wanderers,0.16,0.25
2021-10-28,0.19,The Wanderers,0.3,0.16
2021-10-29,0.18,The Wanderers,0.19,0.3
2021-10-30,0.18,The Wanderers,0.18,0.19
2021-10-31,0.23,The Wanderers,0.18,0.18
2021-11-01,0.21,The Wanderers,0.23,0.18
2021-11-02,0.25,The Wanderers,0.21,0.23
2021-11-03,0.17,The Wanderers,0.25,0.21
2021-11-04,0.21,The Wanderers,0.17,0.25
2021-11-05,0.06,The Wanderers,0.21,0.17
2021-11-06,0.23,The Wanderers,0.06,0.21
2021-11-07,0.37,The Wanderers,0.23,0.06
2021-11-08,0.2,The Wanderers,0.37,0.23
2021-11-09,0.2,The Wanderers,0.2,0.37
2021-11-10,0.25,The Wanderers,0.2,0.2
2021-11-11,0.26,The Wanderers,0.25,0.2
2021-11-12,0.16,The Wanderers,0.26,0.25
2021-11-13,0.12,The Wanderers,0.16,0.26
2021-11-14,0.26,The Wanderers,0.12,0.16
2021-11-15,0.17,The Wanderers,0.26,0.12
2021-11-16,0.17,The Wanderers,0.17,0.26
2021-11-17,0.35,The Wanderers,0.17,0.17
2021-11-18,0.31,The Wanderers,0.35,0.17
2021-11-19,0.24,The Wanderers,0.31,0.35
2021-11-20,0.26,The Wanderers,0.24,0.31
2021-11-21,0.17,The Wanderers,0.26,0.24
2021-11-22,0.28,The Wanderers,0.17,0.26
2021-11-23,0.15,The Wanderers,0.28,0.17
2021-11-24,0.23,The Wanderers,0.15,0.28
2021-11-25,0.08,The Wanderers,0.23,0.15
2021-11-26,0.23,The Wanderers,0.08,0.23
2021-11-27,0.22,The Wanderers,0.23,0.08
2021-11-28,0.2,The Wanderers,0.22,0.23
2021-11-29,0.13,The Wanderers,0.2,0.22
2021-11-30,0.12,The Wanderers,0.13,0.2
2021-12-01,0.18,The Wanderers,0.12,0.13
2021-12-02,0.14,The Wanderers,0.18,0.12
2021-12-03,0.23,The Wanderers,0.14,0.18
2021-12-04,0.26,The Wanderers,0.23,0.14
2021-12-05,0.32,The Wanderers,0.26,0.23
2021-12-06,0.24,The Wanderers,0.32,0.26
2021-12-07,0.3,The Wanderers,0.24,0.32
2021-12-08,0.13,The Wanderers,0.3,0.24
2021-12-09,0.22,The Wanderers,0.13,0.3
2021-12-10,0.11,The Wanderers,0.22,0.13
2021-12-11,0.27,The Wanderers,0.11,0.22
2021-12-12,0.16,The Wanderers,0.27,0.11
2021-12-13,0.22,The Wanderers,0.16,0.27
2021-12-14,0.2,The Wanderers,0.22,0.16
2021-12-15,0.17,The Wanderers,0.2,0.22
2021-12-16,0.08,The Wanderers,0.17,0.2
2021-12-17,0.15,The Wanderers,0.08,0.17
2021-12-18,0.21,The Wanderers,0.15,0.08
2021-12-19,0.19,The Wanderers,0.21,0.15
2021-12-20,0.1,The Wanderers,0.19,0.21
2021-12-21,0.16,The Wanderers,0.1,0.19
2021-12-22,0.22,The Wanderers,0.16,0.1
2021-12-23,0.12,The Wanderers,0.22,0.16
2021-12-24,0.02,The Wanderers,0.12,0.22
2021-12-25,0.1,The Wanderers,0.02,0.12
2021-12-26,0.13,The Wanderers,0.1,0.02
2021-12-27,0.15,The Wanderers,0.13,0.1
2021-12-28,0.2,The Wanderers,0.15,0.13
2021-12-29,0.17,The Wanderers,0.2,0.15
2021-12-30,0.14,The Wanderers,0.17,0.2
2021-12-31,0.24,The Wanderers,0.14,0.17
2022-01-01,0.21,The Wanderers,0.24,0.14
2022-01-02,0.39,The Wanderers,0.21,0.24
2022-01-03,0.83,The Wanderers,0.39,0.21
2022-01-04,0.54,The Wanderers,0.83,0.39
2022-01-05,0.38,The Wanderers,0.54,0.83
2022-01-06,1.0,The Wanderers,0.38,0.54
2022-01-07,0.21,The Wanderers,1.0,0.38
2022-01-08,0.42,The Wanderers,0.21,1.0
2022-01-09,0.24,The Wanderers,0.42,0.21
2022-01-10,0.17,The Wanderers,0.24,0.42
2022-01-11,0.24,The Wanderers,0.17,0.24
2022-01-12,0.14,The Wanderers,0.24,0.17
2022-01-13,0.22,The Wanderers,0.14,0.24
2022-01-14,0.29,The Wanderers,0.22,0.14
2022-01-15,0.25,The Wanderers,0.29,0.22
2022-01-16,0.2,The Wanderers,0.25,0.29
2022-01-17,0.15,The Wanderers,0.2,0.25
2022-01-18,0.17,The Wanderers,0.15,0.2
2022-01-19,0.14,The Wanderers,0.17,0.15
2022-01-20,0.14,The Wanderers,0.14,0.17
2022-01-21,0.24,The Wanderers,0.14,0.14
2022-01-22,0.32,The Wanderers,0.24,0.14
2022-01-23,0.14,The Wanderers,0.32,0.24
2022-01-24,0.17,The Wanderers,0.14,0.32
2022-01-25,0.24,The Wanderers,0.17,0.14
2022-01-26,0.19,The Wanderers,0.24,0.17
2022-01-27,0.13,The Wanderers,0.19,0.24
2022-01-28,0.32,The Wanderers,0.13,0.19
2022-01-29,0.42,The Wanderers,0.32,0.13
2022-01-30,0.27,The Wanderers,0.42,0.32
2022-01-31,0.31,The Wanderers,0.27,0.42
2022-02-01,0.32,The Wanderers,0.31,0.27
2022-02-02,0.2,The Wanderers,0.32,0.31
2022-02-03,0.21,The Wanderers,0.2,0.32
2022-02-04,0.13,The Wanderers,0.21,0.2
2022-02-05,0.26,The Wanderers,0.13,0.21
2022-02-06,0.16,The Wanderers,0.26,0.13
2022-02-07,0.23,The Wanderers,0.16,0.26
2022-02-08,0.16,The Wanderers,0.23,0.16
2022-02-09,0.22,The Wanderers,0.16,0.23
2022-02-10,0.16,The Wanderers,0.22,0.16
2022-02-11,0.27,The Wanderers,0.16,0.22
2022-02-12,0.18,The Wanderers,0.27,0.16
2022-02-13,0.37,The Wanderers,0.18,0.27
2022-02-14,0.25,The Wanderers,0.37,0.18
2022-02-15,0.16,The Wanderers,0.25,0.37
2022-02-16,0.16,The Wanderers,0.16,0.25
2022-02-17,0.19,The Wanderers,0.16,0.16
2022-02-18,0.18,The Wanderers,0.19,0.16
2022-02-19,0.37,The Wanderers,0.18,0.19
2022-02-20,0.39,The Wanderers,0.37,0.18
2022-02-21,0.24,The Wanderers,0.39,0.37
2022-02-22,0.25,The Wanderers,0.24,0.39
2022-02-23,0.29,The Wanderers,0.25,0.24
2022-02-24,0.16,The Wanderers,0.29,0.25
2022-02-25,0.16,The Wanderers,0.16,0.29
2022-02-26,0.24,The Wanderers,0.16,0.16
2022-02-27,0.24,The Wanderers,0.24,0.16
2022-02-28,0.11,The Wanderers,0.24,0.24
2022-03-01,0.23,The Wanderers,0.11,0.24
2022-03-02,0.29,The Wanderers,0.23,0.11
2022-03-03,0.31,The Wanderers,0.29,0.23
2022-03-04,0.11,The Wanderers,0.31,0.29
2022-03-05,0.22,The Wanderers,0.11,0.31
2022-03-06,0.13,The Wanderers,0.22,0.11
2022-03-07,0.16,The Wanderers,0.13,0.22
2022-03-08,0.21,The Wanderers,0.16,0.13
2022-03-09,0.25,The Wanderers,0.21,0.16
2022-03-10,0.26,The Wanderers,0.25,0.21
2022-03-11,0.46,The Wanderers,0.26,0.25
2022-03-12,0.26,The Wanderers,0.46,0.26
2022-03-13,0.18,The Wanderers,0.26,0.46
2022-03-14,0.21,The Wanderers,0.18,0.26
2022-03-15,0.15,The Wanderers,0.21,0.18
2022-03-16,0.1,The Wanderers,0.15,0.21
2022-03-17,0.26,The Wanderers,0.1,0.15
2022-03-18,0.32,The Wanderers,0.26,0.1
2022-03-19,0.45,The Wanderers,0.32,0.26
2022-03-20,0.55,The Wanderers,0.45,0.32
2022-03-21,0.18,The Wanderers,0.55,0.45
2022-03-22,0.2,The Wanderers,0.18,0.55
2022-03-23,0.08,The Wanderers,0.2,0.18
2022-03-24,0.22,The Wanderers,0.08,0.2
2022-03-25,0.23,The Wanderers,0.22,0.08
2022-03-26,0.27,The Wanderers,0.23,0.22
2022-03-27,0.16,The Wanderers,0.27,0.23
2022-03-28,0.15,The Wanderers,0.16,0.27
2022-03-29,0.17,The Wanderers,0.15,0.16
2022-03-30,0.13,The Wanderers,0.17,0.15
2022-03-31,0.21,The Wanderers,0.13,0.17
2022-04-01,0.15,The Wanderers,0.21,0.13
2022-04-02,0.29,The Wanderers,0.15,0.21
2022-04-03,0.24,The Wanderers,0.29,0.15
2022-04-04,0.14,The Wanderers,0.24,0.29
2022-04-05,0.35,The Wanderers,0.14,0.24
2022-04-06,0.16,The Wanderers,0.35,0.14
2022-04-07,0.27,The Wanderers,0.16,0.35
2022-04-08,0.38,The Wanderers,0.27,0.16
2022-04-09,0.53,The Wanderers,0.38,0.27
2022-04-10,0.0,The Wanderers,0.53,0.38
2021-07-29,0.0,Rumble Kong League,0.0,0.53
2021-07-30,0.0,Rumble Kong League,0.0,0.0
2021-07-31,0.0,Rumble Kong League,0.0,0.0
2021-08-01,0.0,Rumble Kong League,0.0,0.0
2021-08-02,0.22,Rumble Kong League,0.0,0.0
2021-08-03,0.44,Rumble Kong League,0.22,0.0
2021-08-04,0.0,Rumble Kong League,0.44,0.22
2021-08-05,0.22,Rumble Kong League,0.0,0.44
2021-08-06,0.23,Rumble Kong League,0.22,0.0
2021-08-07,0.5,Rumble Kong League,0.23,0.22
2021-08-08,0.75,Rumble Kong League,0.5,0.23
2021-08-09,0.22,Rumble Kong League,0.75,0.5
2021-08-10,0.0,Rumble Kong League,0.22,0.75
2021-08-11,0.0,Rumble Kong League,0.0,0.22
2021-08-12,0.45,Rumble Kong League,0.0,0.0
2021-08-13,0.0,Rumble Kong League,0.45,0.0
2021-08-14,0.0,Rumble Kong League,0.0,0.45
2021-08-15,0.0,Rumble Kong League,0.0,0.0
2021-08-16,0.22,Rumble Kong League,0.0,0.0
2021-08-17,0.0,Rumble Kong League,0.22,0.0
2021-08-18,0.0,Rumble Kong League,0.0,0.22
2021-08-19,0.66,Rumble Kong League,0.0,0.0
2021-08-20,0.0,Rumble Kong League,0.66,0.0
2021-08-21,0.0,Rumble Kong League,0.0,0.66
2021-08-22,0.25,Rumble Kong League,0.0,0.0
2021-08-23,0.0,Rumble Kong League,0.25,0.0
2021-08-24,1.0,Rumble Kong League,0.0,0.25
2021-08-25,0.0,Rumble Kong League,1.0,0.0
2021-08-26,0.22,Rumble Kong League,0.0,1.0
2021-08-27,0.22,Rumble Kong League,0.22,0.0
2021-08-28,0.0,Rumble Kong League,0.22,0.22
2021-08-29,0.0,Rumble Kong League,0.0,0.22
2021-08-30,0.0,Rumble Kong League,0.0,0.0
2021-08-31,0.9,Rumble Kong League,0.0,0.0
2021-09-01,0.23,Rumble Kong League,0.9,0.0
2021-09-02,0.0,Rumble Kong League,0.23,0.9
2021-09-03,0.0,Rumble Kong League,0.0,0.23
2021-09-04,0.27,Rumble Kong League,0.0,0.0
2021-09-05,0.0,Rumble Kong League,0.27,0.0
2021-09-06,0.0,Rumble Kong League,0.0,0.27
2021-09-07,0.24,Rumble Kong League,0.0,0.0
2021-09-08,0.23,Rumble Kong League,0.24,0.0
2021-09-09,0.0,Rumble Kong League,0.23,0.24
2021-09-10,0.0,Rumble Kong League,0.0,0.23
2021-09-11,0.0,Rumble Kong League,0.0,0.0
2021-09-12,0.26,Rumble Kong League,0.0,0.0
2021-09-13,0.47,Rumble Kong League,0.26,0.0
2021-09-14,0.0,Rumble Kong League,0.47,0.26
2021-09-15,0.0,Rumble Kong League,0.0,0.47
2021-09-16,0.0,Rumble Kong League,0.0,0.0
2021-09-17,0.0,Rumble Kong League,0.0,0.0
2021-09-18,0.0,Rumble Kong League,0.0,0.0
2021-09-19,0.0,Rumble Kong League,0.0,0.0
2021-09-20,0.23,Rumble Kong League,0.0,0.0
2021-09-21,0.0,Rumble Kong League,0.23,0.0
2021-09-22,0.46,Rumble Kong League,0.0,0.23
2021-09-23,0.23,Rumble Kong League,0.46,0.0
2021-09-24,0.0,Rumble Kong League,0.23,0.46
2021-09-25,0.0,Rumble Kong League,0.0,0.23
